dataset: cLogicalConcBEasy.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.2603   15 A2 equ A5
 0.2555   37 (A5 = 1) and (A4 = 1) and (A1 = 1)
 0.2518    7 A4 equ A5
 0.2518   17 A4 xor A5
 0.2014   34 A1 impl A4
 0.1706    1 A1
 0.1657    3 A3
 0.1594   36 A1 impl A5
 0.1568   33 A3 impl A5
 0.1511   28 A2 impl A3
 0.1507   30 A3 impl A4
 0.1502    2 A2
 0.1488    4 A4
 0.1363   32 A2 impl A4
 0.1361   35 A2 impl A5
 0.1283   38 (A5 = 1) and (A2 = 1) and (A3 = 1) and (A1 = 0)
 0.1116   27 A4 impl A5
 0.1101    5 A5
 0.1039   31 A1 impl A3
 0.096    29 A1 impl A2
 0.0456    6 A6


								--------------
									Fold  9
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.4664   40 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.448    39 num-of-N((A5 = 1) and (A4 = 1) and (A1 = 1))
 0.3329   11 A1 equ A3
 0.3329   21 A1 xor A3
 0.3322   14 A1 equ A4
 0.3322   24 A1 xor A4
 0.3181    9 A1 equ A2
 0.3181   19 A1 xor A2
 0.3015   26 A1 xor A5
 0.3015   16 A1 equ A5
 0.3014   10 A3 equ A4
 0.3014   20 A3 xor A4
 0.2978   38 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.2836    8 A2 equ A3
 0.2836   18 A2 xor A3
 0.2827   23 A2 xor A4
 0.2827   13 A2 equ A4
 0.2742   37 (A5 = 1) and (A4 = 1) and (A1 = 1)
 0.2708   12 A3 equ A5
 0.2708   22 A3 xor A5
 0.2623    7 A4 equ A5
 0.2623   17 A4 xor A5
 0.2521   15 A2 equ A5
 0.2521   25 A2 xor A5
 0.2047   34 A1 impl A4
