dataset: rLinear.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.03086614     601 A1==(60.003535-79.933791] or A2==(79.836178-inf) or A3==(20.006354-39.979256]
 0.03079604     603 A1==(60.003535-79.933791] or A2==(79.836178-inf) or A3==(59.952159-79.925061]
 0.03073711     546 A1==(20.143022-40.073278] or A2==(59.895292-79.836178] or A3==(20.006354-39.979256]
 0.03053708     224 A1==(60.003535-79.933791] equ A3==(59.952159-79.925061]
 0.03053708     299 A1==(60.003535-79.933791] xor A3==(59.952159-79.925061]
 0.03044623     290 A1==(20.143022-40.073278] xor A3==(79.925061-inf)
 0.03044623     215 A1==(20.143022-40.073278] equ A3==(79.925061-inf)
 0.03031357     614 A1==(79.933791-inf) or A2==(20.013521-39.954407] or A3==(79.925061-inf)
 0.03022216     561 A1==(40.073278-60.003535] or A2==(20.013521-39.954407] or A3==(20.006354-39.979256]
 0.03010504     583 A1==(60.003535-79.933791] or A2==(-inf-20.013521] or A3==(59.952159-79.925061]
 0.02994163     615 A1==(79.933791-inf) or A2==(39.954407-59.895292] or A3==(-inf-20.006354]
 0.02990508     230 A1==(79.933791-inf) equ A3==(79.925061-inf)
 0.02990508     305 A1==(79.933791-inf) xor A3==(79.925061-inf)
 0.02987909     319 A2==(39.954407-59.895292] impl A3==(59.952159-79.925061]
 0.02964127     566 A1==(40.073278-60.003535] or A2==(39.954407-59.895292] or A3==(20.006354-39.979256]
 0.02963758     608 A1==(79.933791-inf) or A2==(-inf-20.013521] or A3==(59.952159-79.925061]
 0.0295679      147 A1==(60.003535-79.933791] or A3==(20.006354-39.979256]
 0.02924188     297 A1==(60.003535-79.933791] xor A3==(20.006354-39.979256]
 0.02924188     222 A1==(60.003535-79.933791] equ A3==(20.006354-39.979256]
 0.0289303      581 A1==(60.003535-79.933791] or A2==(-inf-20.013521] or A3==(20.006354-39.979256]
 0.02886102     585 A1==(60.003535-79.933791] or A2==(20.013521-39.954407] or A3==(-inf-20.006354]
 0.02874287     570 A1==(40.073278-60.003535] or A2==(59.895292-79.836178] or A3==(-inf-20.006354]
 0.0286262      563 A1==(40.073278-60.003535] or A2==(20.013521-39.954407] or A3==(59.952159-79.925061]
 0.0285573      317 A2==(39.954407-59.895292] impl A3==(20.006354-39.979256]
 0.02851071     595 A1==(60.003535-79.933791] or A2==(59.895292-79.836178] or A3==(-inf-20.006354]
 0.02829104     620 A1==(79.933791-inf) or A2==(59.895292-79.836178] or A3==(-inf-20.006354]
 0.02799409     155 A1==(79.933791-inf) or A3==(79.925061-inf)
 0.0279904      529 A1==(-inf-20.143022] or A2==(79.836178-inf) or A3==(79.925061-inf)
 0.02789206     565 A1==(40.073278-60.003535] or A2==(39.954407-59.895292] or A3==(-inf-20.006354]
 0.02747819     151 A1==(79.933791-inf) or A3==(-inf-20.006354]
