dataset: cLogicalConcBEasyNoisy-uniqueSamples.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.06897   13 A2 equ A4
 0.06897   26 A2 xor A4
 0.06897   33 A4 impl A5
 0.06379   28 A2 xor A5
 0.06379   15 A2 equ A5
 0.05345   39 A2 impl A4
 0.05      45 A1 impl A6
 0.0431    34 A2 impl A3
 0.0431    41 A2 impl A5
 0.03966   36 A3 impl A4
 0.03276   23 A3 xor A4
 0.03276   10 A3 equ A4
 0.03103   12 A3 equ A5
 0.03103   25 A3 xor A5
 0.03103   35 A1 impl A2
 0.02931   16 A3 equ A6
 0.02931   29 A3 xor A6
 0.02759   31 A2 xor A6
 0.02759   18 A2 equ A6
 0.02586    6 A6
 0.02586   38 A3 impl A5
 0.01034   37 A1 impl A3
 0.00345   19 A1 equ A6
 0.00345   32 A1 xor A6


